0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,label
-171.7734,2.7337189,54.002045,2.9475532,-29.525076,2.5314748,-15.63,2.0944812,7.2260346,2.8034108,-6.313403,2.4119258,-3.878701,2.2615087,-13.859782,2.2850919,0.23024336,2.511175,18.105587,2.213277,27.834057,2.5338476,12.604665,2.40962,-3.248262,2.5740194,9.969926,2.8579304,-3.8990982,2.3224914,11.846323,2.397489,-6.37833,2.1827683,17.34914,2.3002853,12.996917,2.224232,-6.061949,2.3838997,0.015304822,0.41149494,-0.0076132626,0.5792942,0.022903351,0.45046553,-0.0072502713,0.33451545,-0.0192132,0.45490885,0.019738726,0.405672,-0.017151712,0.38394186,0.015769672,0.4321557,0.018471798,0.41480598,-0.027212685,0.3680238,-0.0063347635,0.40972042,-0.012099908,0.38809803,-0.034489978,0.4308372,0.020411635,0.51480436,0.031323887,0.4508358,-0.058996208,0.4113185,-0.039550185,0.39264706,0.029321175,0.41210365,0.012444358,0.29114482,0.003708058,0.34568036,0.016625576,0.34259766,0.099618085,0.36495572,0.033364665,0.34861737,-0.02347598,0.30287287,-0.09435068,0.4431266,-0.041799054,0.33294085,-0.034214444,0.32202277,-0.028678909,0.3144078,0.012620548,0.30616874,0.0098227095,0.2789223,-0.06906687,0.34159562,-0.038987815,0.35955122,0.06707243,0.35469943,0.087686345,0.4681243,0.034311414,0.3675001,-0.061828833,0.3052386,-0.04630955,0.2789476,-0.024400786,0.23798177,-0.008600137,0.26322737,0.016549153,0.2499721,0
-141.32393,3.5235682,35.138344,2.8952982,-22.284184,2.3684392,21.756746,2.6211386,-18.657917,2.5659788,34.22754,2.8479333,35.205173,2.4349217,-1.8885278,2.524041,21.18123,2.7086396,4.0920215,2.8614266,-5.4563966,2.9495525,8.795077,2.4726226,-26.037489,2.6823049,12.576639,2.6659987,6.6134925,2.5928066,10.424296,2.6969624,5.1851983,2.7353995,-4.509147,2.5904875,1.8614639,2.3672855,5.7555647,2.7959485,0.03142838,0.5830199,0.010133244,0.5274839,-0.026388116,0.39140326,0.01996666,0.45876393,0.015133528,0.40393883,0.008194199,0.5805785,0.016939553,0.36929262,0.02897296,0.48008162,-0.009421115,0.43628183,0.008230828,0.44118446,-0.01284735,0.4680233,-0.020218363,0.39189664,0.01780095,0.5055275,-0.02813695,0.44303128,0.008448981,0.44965148,0.0026227864,0.5085938,0.0047477246,0.40983316,0.028375901,0.5059582,-0.0023144498,0.37720916,-0.024134804,0.5051858,-0.08754506,0.476549,0.026399817,0.33472311,0.012289478,0.3298044,-0.016607117,0.31061956,-0.02789209,0.34461007,-0.025246348,0.37336695,-0.0060749925,0.29861686,0.050523054,0.35451552,0.06280904,0.43231437,0.020184683,0.41256806,-0.00071811216,0.39844424,0.0023616042,0.35323134,0.057757758,0.41712815,0.025257101,0.34148845,0.0005468882,0.34898424,-0.035457257,0.36867616,-0.042744968,0.35140523,0.018098563,0.37356588,-0.0033591215,0.31077546,0.0083856145,0.36287537,1
-141.79309,3.4711716,34.863625,2.721008,-21.773643,2.3775904,21.54309,3.048207,-18.948895,2.757463,34.47974,2.9976134,35.426968,2.6810675,-2.147954,2.5503974,20.48435,2.4649067,4.202345,2.8197327,-5.712773,2.4309149,8.893035,2.612525,-25.900995,2.3840802,12.339299,2.3937702,5.9470944,2.4401515,10.474863,2.628393,5.1482573,2.2853115,-4.8205132,2.8243933,1.8644086,2.4413567,6.3049617,2.4866881,0.00980675,0.5056254,-0.068068035,0.4744445,-0.011472869,0.41406664,-0.028061796,0.5629543,0.009606704,0.44837317,-0.047679305,0.53985184,-0.04902764,0.37394395,-0.025255876,0.4421358,0.018819982,0.35623038,0.01819329,0.46845403,0.03097507,0.3076943,0.00993703,0.35368216,-0.0033265792,0.43897322,-0.011861997,0.39993644,0.0029280644,0.40704387,-0.04674421,0.5006626,-0.025612358,0.40795994,-0.024814654,0.4485579,-0.026062803,0.36616257,-0.033461023,0.4882072,-0.08082892,0.47573513,-0.002368111,0.3119895,-0.00097149704,0.34752893,0.017580437,0.3961132,-0.004381207,0.37671307,0.0058144745,0.3692152,-0.0019858608,0.36419883,0.020808836,0.4044682,-0.039001662,0.35676578,-0.02239474,0.37715277,0.011475594,0.31861806,0.010164914,0.35512462,-0.035618596,0.35343528,-0.016249945,0.3495257,-0.007090741,0.3136447,-0.023704426,0.37548313,-0.00395308,0.30679968,-0.0073588775,0.37198204,0.015580484,0.2959453,0.014061665,0.35362482,1
-142.03642,4.1205935,34.499813,2.5703526,-21.920969,2.2934835,21.074366,2.4929585,-18.81482,2.5462573,33.892525,2.8407958,34.753822,2.4957104,-1.3366902,2.2896607,21.663551,2.4535642,4.1944194,2.779947,-6.197322,2.5828178,8.6930485,2.6614387,-26.256527,3.0564487,12.166519,2.4264855,5.8835917,2.4127023,9.839586,2.6963785,5.943873,2.7640345,-3.6539526,2.6058562,1.9911056,2.351193,6.156193,2.4470763,0.025790684,0.7183471,-0.04289822,0.42533383,0.021142997,0.3663522,-0.028380197,0.39902657,0.007679488,0.40900874,-0.011443906,0.5084474,0.008041155,0.35922763,0.05968669,0.47368115,0.02535122,0.44861972,0.00052698207,0.48656797,-0.010045185,0.43961272,0.028776377,0.43599814,0.039067633,0.64573103,-0.037082493,0.4653672,-0.03800186,0.4122973,-0.01035753,0.5243278,0.000116010815,0.44339868,0.02438338,0.46894547,0.007871744,0.391801,-0.007153779,0.4194658,-0.093982674,0.50589776,-0.0046016723,0.39829746,-0.029441282,0.3219438,-0.042133845,0.3270248,-0.00967571,0.37979594,0.014156802,0.42156342,-0.0064557637,0.37670407,-0.012409418,0.32275915,-0.004951877,0.2984994,0.01789659,0.3602764,0.024684448,0.34940383,0.019089695,0.31984118,0.02338573,0.45960718,0.015311792,0.3511061,-0.005068781,0.29117978,-0.019078894,0.3974934,-0.019890724,0.4141361,0.015138507,0.3425299,0.022907544,0.33091232,0.023171898,0.34597385,1
-143.9725,3.6823816,34.59599,2.4938993,-21.133852,2.5296552,21.127945,2.935535,-20.036459,2.692619,32.158268,3.2251344,35.31546,2.0835233,0.21253619,2.5773826,20.64728,2.2603862,3.489447,2.992351,-6.7222123,2.8354197,10.478067,2.8121583,-22.349594,2.5308661,13.519109,2.432271,4.707557,2.6570075,6.5371304,2.5443072,5.769849,2.458366,-1.2667267,2.421508,1.0533296,2.063933,3.7410507,2.1933508,0.0041968417,0.64929426,-0.02744118,0.37141937,0.008617715,0.4907313,0.045684747,0.5363203,0.047972452,0.40532687,-0.005368262,0.6373766,-0.02559594,0.3496136,0.010040419,0.56619006,-0.012424382,0.38362628,0.015084865,0.5812925,0.013318461,0.50891453,0.031610608,0.47946405,0.02258754,0.43234637,0.025377622,0.37908787,-0.0109193,0.44816884,-0.023857802,0.3849205,0.00485175,0.3647205,-0.019205883,0.39659682,-0.012408937,0.30875605,-0.006683762,0.36029235,-0.08393861,0.42157003,0.0074403314,0.30655846,0.019511791,0.3209131,-0.022067172,0.3783911,0.0147003485,0.33288306,0.008117833,0.39503816,-0.008536898,0.24865954,0.009125172,0.35004115,-0.014853778,0.27100727,-0.021473696,0.4091212,-0.054082733,0.3758951,-0.026826577,0.39642432,0.025774706,0.33035764,0.014182661,0.30583555,0.0009150698,0.2993546,-0.014241843,0.30602583,-0.034755897,0.3298612,-0.033122122,0.32548797,-0.00065678195,0.27725953,-0.009701274,0.28969368,1
-143.34932,4.764725,35.073242,2.6616771,-21.145073,2.759659,21.513315,2.7953012,-20.050213,2.3219402,31.364548,2.571991,35.04411,2.2946284,0.4200933,2.2960017,21.145678,2.7278519,3.970164,2.3750906,-7.006738,2.5732398,10.219717,2.9018137,-22.552757,2.4900851,13.465755,2.642271,4.2434573,2.6882226,6.2189255,2.486592,6.2437997,2.5911727,-0.80330235,2.58596,1.5047755,2.660194,4.4648657,2.476969,0.087560944,0.89986026,0.031843226,0.4033803,0.006832084,0.46625134,-0.010865595,0.4556057,-0.027393699,0.35584444,-0.031819604,0.4619806,-0.0073417975,0.3909858,-0.03902533,0.45436522,-0.03713034,0.48866713,0.0046358164,0.37668926,-0.0033710897,0.45326084,-0.022399152,0.4068132,-0.030249922,0.45578912,0.032992873,0.42593968,-0.0022362415,0.51072264,0.018432204,0.4624094,0.03863841,0.41376317,0.0007307034,0.41523516,-0.020880274,0.45864922,0.012969592,0.4333815,-0.120687366,0.6064586,0.06163367,0.36681756,0.01100211,0.37614855,0.030613247,0.36815464,-0.02525702,0.32455337,-0.003546476,0.3299258,0.004020197,0.34788987,-0.027536282,0.3160296,0.014595457,0.37829542,-0.00072569115,0.3295145,-0.01201786,0.39677078,-0.017229004,0.41165993,0.014719197,0.31737173,0.02531551,0.3330907,0.0062997816,0.3224037,-0.009756327,0.33864683,-0.017427968,0.31686792,0.014029822,0.34555838,-0.04268669,0.38090214,-0.03966457,0.3640015,1
-143.26927,3.3157866,34.73835,2.6940458,-21.104914,2.4948936,21.24384,3.1329377,-20.471218,2.1678946,30.869463,3.0930455,34.886356,2.4028952,0.16622104,2.2701223,21.187061,2.710455,3.9502676,2.5337996,-6.8051133,2.6316884,10.360558,2.6740825,-22.305847,2.59881,13.6636095,2.4862316,4.234009,2.313585,5.6739087,2.6821096,5.54921,2.6065986,-0.5583055,2.489118,1.8438809,2.7686372,4.511216,2.7051458,0.0045714746,0.54940337,-0.028511979,0.42536387,-0.05001554,0.44566348,0.009235844,0.5944873,0.013247179,0.34577137,0.06468601,0.7093887,0.052612077,0.38989508,-0.010241917,0.42222163,-0.017633874,0.5146823,-0.0011124602,0.39878324,-0.023048311,0.3658401,-0.009399819,0.35768312,0.052255057,0.427734,-0.009089741,0.4617741,-0.033599034,0.39562914,0.011353841,0.47572547,0.004266992,0.3961885,-0.02656136,0.36138234,-0.0127013335,0.40397927,0.021910243,0.4482836,-0.08516587,0.42966175,0.06983406,0.38259444,0.011235209,0.32461363,-0.058989774,0.4091202,-0.027320076,0.2984773,-0.021489337,0.36574104,-0.025738643,0.30383334,-0.027799109,0.31208825,-0.007884665,0.4072861,0.016156426,0.34132594,0.0054540266,0.3545723,-0.010610582,0.37066126,0.0030477112,0.35211402,-0.010091157,0.34689137,0.024865765,0.31259206,0.02155371,0.30919564,-0.021240806,0.28361967,-0.04359897,0.29302973,0.012756168,0.3013081,-0.02173269,0.33900467,1
-143.2797,3.9737864,35.08603,2.9030933,-21.042627,2.6108809,21.427767,3.0789993,-20.550474,2.6289802,31.253113,2.958327,34.84405,2.1239693,-0.018579733,2.347246,21.276878,2.738364,4.102673,2.3366463,-6.5887904,2.607192,10.495768,2.591247,-22.65788,2.6458125,13.211677,2.394392,4.0559177,2.0512972,5.894171,2.4770682,6.2922597,2.6143522,-0.36256245,2.9420552,1.3265376,2.5159273,4.668319,2.7640057,0.036533397,0.6065851,0.038260344,0.49297738,0.0030890505,0.48819014,-0.034052283,0.54155,-0.013039435,0.46301243,0.02263159,0.5059243,-0.019082436,0.33375728,-0.043447774,0.45016292,-0.019467486,0.44001552,0.0050472813,0.37993956,-0.0074238107,0.37913585,-0.0012607183,0.37177274,0.036662925,0.4421016,0.003180833,0.41133463,0.00584415,0.33375904,0.025507564,0.4326136,-0.008007041,0.43175927,-0.039847374,0.40607685,-0.035413723,0.3925561,-0.036260985,0.52281773,-0.124812804,0.63303435,0.05003758,0.3457431,-0.027782176,0.34792256,0.002747665,0.36847734,0.009080197,0.3567931,0.034207698,0.39433327,0.0122934235,0.2607455,-0.005398422,0.342302,-0.011687552,0.43057334,-0.022230437,0.31083873,-0.020114986,0.38457447,-0.021155307,0.33792612,-0.0063535264,0.33796498,0.011768627,0.33190182,-0.00578327,0.25533646,-0.014837554,0.32894608,0.014261796,0.3668009,0.045099128,0.42069292,-0.00630007,0.31948835,-0.022947097,0.36941186,1
-142.72096,3.1717498,35.006596,2.560389,-21.385773,2.7563524,21.393766,2.9533346,-20.524725,2.8822787,31.148376,2.7045588,35.04048,2.759837,0.17844205,2.285121,20.89386,2.3683293,4.5148797,2.527426,-6.425805,2.6732879,10.312637,2.8764713,-22.785706,2.9774282,13.134961,2.062857,3.924182,2.278165,6.082927,2.3251128,6.4228454,2.4256606,-0.626235,2.4612653,1.1186991,2.5789533,4.418206,2.260573,-0.046826426,0.57104176,-0.037271,0.44760987,-0.0024083834,0.5218345,0.08100288,0.63751197,0.011356893,0.42899573,0.023367805,0.40010267,0.021928772,0.4455159,0.039218605,0.46582392,0.008362919,0.41130894,0.009252285,0.36237684,0.009904112,0.3716694,-0.035626,0.43033832,-0.03411172,0.56927985,-0.029036665,0.24749051,-0.012143346,0.44338113,0.016122414,0.4432124,0.0041492814,0.37904647,0.011976645,0.3723492,0.0121671185,0.37269685,0.051996734,0.35321343,-0.07353968,0.3829587,0.024596192,0.27281588,0.032909755,0.391671,-0.0117440075,0.33772117,-0.026362985,0.4589944,-0.021977704,0.3926865,-0.023185829,0.34809697,-0.025692567,0.32727447,0.0052518235,0.35121274,0.02503775,0.36149567,0.007033878,0.40475944,-0.0055135507,0.41598082,-0.02421138,0.39882097,0.011053492,0.28715944,0.0056956857,0.3289427,-0.004967828,0.3083299,-0.029273115,0.33384034,0.034457486,0.28020483,-0.015292671,0.3040348,-0.00228036,0.2595869,1
-143.3733,4.5679092,34.772274,2.642019,-21.828915,2.307817,21.197435,2.3926597,-20.158482,2.5272112,31.99807,3.093279,34.88919,2.381704,0.056172416,2.4151738,21.062735,2.2550955,4.068891,2.5352254,-6.6579185,2.6505053,10.898103,2.6336274,-22.424332,2.6118,13.552669,2.0644016,3.8762681,1.883451,6.6034966,2.3121803,6.4664383,2.4669302,-0.5097359,2.571795,0.59856963,2.6238682,4.0886235,2.5262575,0.069641925,0.7727852,0.015923126,0.4099853,0.039702777,0.476131,-0.0371409,0.42370775,0.005281883,0.34951922,-0.017019067,0.43167734,-0.011705841,0.29490834,0.030247783,0.48078987,0.014208086,0.3492618,0.025541453,0.33398956,0.010261686,0.34290144,-0.01461973,0.34513134,0.03979774,0.51335615,0.0036256176,0.35487357,-0.024544708,0.33367598,-0.05803395,0.4348481,0.0021659154,0.43138784,-0.038227566,0.33578452,-0.051442266,0.40041494,-0.0502434,0.49409708,-0.10201186,0.45256504,0.07179625,0.34270707,0.0048416853,0.30567697,-0.034198277,0.33250535,-0.0236754,0.3765124,-0.009507347,0.40472025,-0.00885882,0.3675958,0.015684322,0.32300165,-0.019257132,0.35972285,-0.001970328,0.37783748,0.0040852814,0.3651161,0.02402496,0.3446098,0.014116261,0.31192216,0.0014466745,0.31922132,0.025906257,0.30211198,-0.0031770377,0.32102442,-0.025244085,0.2994699,-0.0013260581,0.29104495,0.023566153,0.31818965,0.011604443,0.30423388,1
-142.8531,3.8818624,34.208668,2.7601693,-21.06534,2.5438364,21.479637,3.0256367,-20.106472,2.8742874,31.665295,2.501361,35.349075,2.5192237,-0.0359212,2.3760626,20.400814,2.571981,3.8000755,3.031509,-6.302399,2.996884,10.611119,2.6569788,-22.424133,2.7002838,13.19179,2.675549,4.245424,2.4109843,6.4161177,2.7111785,6.6391144,2.1325903,-0.46368346,2.3376179,0.72123444,2.5283768,3.8183124,2.5185666,0.033371624,0.6865821,0.040557742,0.4568237,0.024165956,0.47925907,0.04469721,0.5103698,0.027882088,0.46008986,-0.022565663,0.3922103,-0.024315014,0.41216034,-0.016492736,0.44744828,-0.0071068984,0.43411028,0.0047149807,0.5493782,-0.001970988,0.5104065,0.016412765,0.42915618,-0.010574127,0.48153833,0.0014675709,0.47672805,0.016922887,0.38759688,0.0031706956,0.49981117,-0.01747043,0.31124073,0.0038753194,0.31220853,0.027815219,0.41662183,-0.012220761,0.40442115,-0.08233,0.45161605,0.025581433,0.36799726,0.0043947753,0.35136002,-0.015686374,0.4329865,-0.005200375,0.3770344,-0.010042527,0.32862824,-0.029984154,0.33114728,-0.0036415108,0.36164674,0.008687472,0.32743648,-0.04764677,0.37266916,-0.042729717,0.38441685,-0.050400637,0.36633265,0.035292618,0.33406156,0.00326086,0.43640053,-0.0081374245,0.29090875,-0.012591785,0.4172094,0.032549422,0.27615225,0.004461304,0.3178405,-0.028822599,0.3097697,0.021774853,0.26328313,1
-143.5067,4.5515776,34.89112,2.5523515,-21.613993,2.3263156,21.462624,2.6768935,-20.266266,2.650921,31.967615,2.6581883,35.434616,2.3507402,-0.07685548,2.3542318,21.1255,2.452952,3.9673772,2.7435338,-6.5824356,2.7307606,10.662177,2.3803566,-22.27973,2.9322724,13.483451,2.2679298,3.9471111,2.4904692,6.0454054,2.8301158,6.4097233,2.5575984,-0.49297738,2.291467,0.60415375,2.4804842,3.7028668,2.442316,0.03301753,0.6619137,0.026403097,0.41479892,-0.0070587876,0.45868796,-0.040663365,0.47575748,0.019116594,0.45347533,0.057142343,0.49171543,0.03188301,0.4442431,-0.0061288304,0.4397484,0.027053101,0.39516476,-0.04737554,0.46761093,-0.0060253693,0.39550382,-0.009383505,0.32620367,0.012529767,0.52859265,-0.0021880218,0.33672345,0.040116742,0.4547875,-0.0057912557,0.53952676,0.008749276,0.36826444,-0.022634024,0.31568325,0.0001540074,0.41826722,0.011053322,0.43976098,-0.15152384,0.6740592,0.04821311,0.32461268,0.012881865,0.34577844,-0.0024900967,0.3859949,-0.011255258,0.34225184,0.025765093,0.34587765,0.010184812,0.2898168,0.0008832913,0.302417,0.0009647076,0.3518604,0.010946105,0.34207186,0.015618158,0.37581038,0.016614145,0.31920478,0.014391221,0.46972343,0.03403065,0.3360688,0.01817732,0.3264392,-0.004800594,0.36294955,-0.06313563,0.3485419,-0.02807678,0.28537816,-0.027833397,0.34314933,-0.0035574446,0.309144,1
-143.10696,3.4228947,35.30081,2.424011,-21.017256,2.5910075,21.166828,2.889627,-20.547852,2.3033016,31.16928,2.4957674,34.737797,2.587538,0.27423137,2.2066176,21.491358,2.8205295,4.1298985,2.8104272,-6.71775,2.9364629,10.623253,2.7966952,-22.282637,2.501384,13.5285,2.5284443,3.8520105,2.2856116,5.28368,2.7078226,6.010636,2.6148047,-0.034553807,2.445503,1.370959,2.5880544,4.5066566,2.4167738,0.004070744,0.6620619,-0.0127889635,0.394902,0.028087834,0.48662534,0.043614544,0.50129837,0.045936994,0.3609678,0.030696524,0.456248,-0.02160603,0.38766754,-0.022190312,0.40095365,0.025014834,0.48492458,-0.009490835,0.5821748,-0.047875363,0.48450089,-0.034096424,0.4332567,0.0154940495,0.4280213,-0.020886905,0.41489503,0.013456532,0.34232476,0.009082906,0.47339952,0.03759059,0.46912724,-0.019181494,0.37459266,-0.0056072418,0.43375817,-0.016413081,0.4206252,-0.068033695,0.43087506,0.030864187,0.32840732,0.019767381,0.3655621,-0.024628386,0.30491015,-0.0115579665,0.3224958,-0.02151826,0.35088935,0.022027059,0.3629864,0.037824553,0.30017444,-0.0025238623,0.34635997,-0.039795097,0.3947904,-0.04330219,0.39757738,-0.02687657,0.39016312,-0.017797014,0.40146202,-0.021674644,0.3805186,-0.044054493,0.31770545,-0.028518507,0.34543788,0.008751958,0.35300413,0.023364054,0.31699163,0.01702586,0.31802872,-0.0038521895,0.27209082,1
-143.8926,3.9113092,34.753525,3.2545476,-21.342123,2.3527105,21.761442,2.5648062,-20.268785,2.8010972,31.768055,2.8387463,35.19977,2.3693962,0.20466669,2.4387224,20.737118,2.8110158,3.7528133,2.7293534,-6.9965997,2.7882273,10.496225,2.6834512,-21.761028,2.7119176,13.922797,2.8105876,4.20784,2.368382,6.0408916,2.6289105,6.485488,2.2943141,-0.4203263,2.4330406,0.5174943,1.9535657,3.9325624,2.1095834,0.03874025,0.6121929,0.0013673636,0.471627,-0.0009736758,0.44217286,-0.0082719,0.49867845,0.020874526,0.5177147,-0.0052962815,0.5119178,0.004707799,0.39801827,0.021699026,0.49443164,0.044309195,0.5813865,-0.03485451,0.49512768,-0.043733716,0.48804337,-0.0053319638,0.34157333,0.05334206,0.48722735,0.033928867,0.51591074,0.030501379,0.40796998,-0.015953926,0.45278955,0.010286611,0.38661656,0.038960718,0.41689938,0.022542022,0.30644786,0.001825599,0.3964819,-0.12209777,0.5376406,0.06552973,0.4185547,0.010738818,0.29094335,-0.0018393613,0.27923605,-0.017668718,0.36303908,0.0019267307,0.33790487,-0.01447337,0.2823272,0.008978584,0.3904004,0.021163573,0.40994114,0.008813625,0.35908467,0.020201966,0.37058294,0.0065118563,0.37134174,-0.003762159,0.3574814,-0.01802586,0.32982808,-0.003563272,0.27574727,-0.0029908905,0.34164637,-0.0013384488,0.25282258,0.0019675402,0.3286171,-0.0231667,0.26437342,-0.003970005,0.27955604,1
-141.58824,4.1180673,34.61729,2.5321558,-22.391302,2.37037,21.365572,2.5355759,-19.040016,3.0502713,33.26719,2.7823472,35.03311,2.577662,-0.61428106,2.1357238,21.450882,2.2957437,4.104772,2.639449,-5.491338,2.768078,8.513407,2.3199892,-26.394285,2.6802707,11.786044,2.478239,6.170365,2.6723056,9.83706,2.4580054,5.20347,2.6519184,-4.0292416,2.3751993,2.777986,2.300645,6.0725245,2.0738757,-0.013166457,0.7471716,0.031631317,0.4608091,-0.04691631,0.40766248,-0.020369962,0.48608494,-0.040769942,0.50831324,0.03573291,0.4498951,-0.004237421,0.38716185,-0.0019264767,0.38460594,0.00012481396,0.3980777,0.04019248,0.5002047,0.03530404,0.4419341,-4.656819e-05,0.3665279,-0.02753581,0.5037576,0.023526795,0.4004281,0.07568816,0.52178794,-0.014473673,0.41192016,-0.016894965,0.4789339,-0.011674591,0.41248786,-0.02769911,0.37654632,0.004283592,0.35917586,-0.084620975,0.45886588,0.04038182,0.32725334,-0.0049045132,0.33250594,-0.036889836,0.32594734,-0.041427016,0.37286142,0.015827145,0.39182514,0.007970693,0.40530556,0.014320159,0.31229186,-0.00831973,0.33502254,-0.015692234,0.38297457,-0.042630143,0.38668576,0.008632034,0.32074675,0.009917049,0.37913027,0.03305527,0.33076617,0.0048427703,0.35592037,-0.023181992,0.35084265,-0.022271274,0.3513419,0.019460935,0.26119113,0.0012180273,0.27337414,-0.023602843,0.25123084,1
-143.54176,3.3463867,34.339836,2.2797177,-21.505577,2.4849608,21.389563,2.7203627,-19.918045,2.6886039,31.453915,2.402036,35.13511,2.418413,0.3568955,2.340596,21.039642,2.5140433,4.014825,2.2719405,-7.0637827,2.53309,10.3944645,2.4760609,-21.755104,2.470957,13.950318,2.0867295,3.6742947,2.4331048,6.222572,2.5094674,6.8143787,2.443257,-0.32496178,2.632543,0.39180955,2.6684597,4.126421,2.5787199,0.034634657,0.50945324,0.019673688,0.33871493,0.014717711,0.46860883,0.02108831,0.507307,-0.022372067,0.45170876,0.010581709,0.38179997,0.0067785173,0.4011522,-0.0030051782,0.43633524,-0.016541373,0.46132588,-0.014798114,0.33710998,0.01711953,0.41898268,0.010351951,0.33136505,-0.0034323619,0.44784945,0.018228147,0.34563348,-0.012342083,0.45665133,-0.016220838,0.46205023,-0.02910046,0.43244168,0.00822963,0.46412915,0.0057431962,0.43422684,-0.021819111,0.48068064,-0.04435027,0.34231043,-0.006066588,0.27874556,-0.019800896,0.33202615,-0.013823164,0.3281417,0.016106887,0.3812371,-0.027308578,0.30327302,-0.009406803,0.31985238,0.009039369,0.30414134,-0.027362186,0.34348387,-0.0035217267,0.30162388,0.0047348477,0.3355052,0.0041060667,0.3431244,0.039547592,0.36463356,0.040361762,0.2883447,0.01578908,0.3319554,-0.028043622,0.36918655,-0.04176682,0.33043802,-0.02674292,0.30409455,-0.022166902,0.31893614,-0.025457561,0.34315538,1
-143.55959,4.147693,34.925037,3.1288018,-20.999163,2.7664995,21.353497,2.8943193,-20.37505,2.551327,31.188786,2.7826514,34.62817,2.484263,0.17433283,2.3016744,21.355352,2.5688753,4.02034,2.7498007,-6.722498,2.762047,10.647215,2.6929114,-21.919125,2.3583484,13.313804,2.4435596,3.8886745,2.2610998,5.9069467,2.5489762,6.209438,2.7646685,-0.27963746,2.2942798,0.6843946,2.28229,4.4885054,2.411978,0.085704096,0.8259968,-0.010129506,0.4525195,0.00286943,0.5842312,-0.04371197,0.54673856,-0.030058296,0.39470056,0.00029125946,0.50021833,0.024782432,0.3995802,0.011011818,0.447973,0.0053609167,0.47711617,0.058357753,0.4674337,0.032380946,0.4734206,0.0053051435,0.38081804,-0.029772691,0.4263144,-0.03989756,0.39195207,0.0034673705,0.36451042,0.015464772,0.44277334,0.0012345241,0.49393684,-0.019349227,0.29504842,0.03183109,0.39658752,-0.0028549943,0.37524366,-0.106002115,0.42608714,0.09092752,0.512953,0.025061546,0.31475565,-0.039235767,0.4045234,-0.05898902,0.3631512,-0.00602786,0.3559945,0.040876515,0.33672595,0.036275364,0.33885685,-0.019897329,0.37596416,-0.014737541,0.32829082,0.012005368,0.3548522,0.002308373,0.35404646,-0.013065124,0.33282694,-0.0093256235,0.35424572,0.027322827,0.30731592,0.014299124,0.32781833,-0.030766843,0.36479908,-0.0059696254,0.29945636,0.006034745,0.29854807,0.010099785,0.2944194,1
-143.57698,3.6804848,34.61855,2.610432,-21.535927,2.5129793,21.617552,2.034447,-19.909258,2.5506692,31.91431,2.7232494,34.876053,2.5716782,0.15589568,2.6350093,20.662035,2.6257088,3.689625,2.806294,-7.214557,2.5935693,10.503151,2.9536924,-21.692501,2.5490973,14.543021,2.274766,4.104067,2.4395585,5.98608,2.4365969,6.4904437,2.566481,0.0020761637,2.643199,0.3689546,2.3293908,3.875112,2.2223122,0.064286485,0.5209991,0.016772537,0.40027958,0.006794681,0.42437467,-0.027674668,0.41785,0.0013477334,0.34282318,0.024979744,0.4575368,0.015327402,0.45013547,0.022792824,0.5106696,-0.024375644,0.43143785,0.025225336,0.45175448,0.02024417,0.3650833,-0.009617361,0.42857793,-0.0074630757,0.3857345,0.0034913174,0.4114291,-0.008778073,0.41449496,0.0066807135,0.46955392,0.037659653,0.36990887,-0.0038132933,0.38949612,0.001287259,0.34178832,0.009727836,0.33166933,-0.11159778,0.5355743,-0.018438095,0.29039556,-0.006553841,0.37693173,0.014533113,0.24792588,-0.022567283,0.3213789,-0.024711492,0.33724073,-6.238314e-05,0.27561355,0.009261955,0.34768826,0.0008226211,0.3738119,-0.004532838,0.43112546,-0.012675797,0.3885503,0.0004943407,0.43241853,0.04662327,0.4355112,0.02096884,0.3213488,-0.038865633,0.29923356,-0.034678064,0.40055126,-0.029324573,0.31068003,-0.010110747,0.2850502,0.0041840975,0.24272752,0.004177437,0.29238763,1
